City,Date,AQI,PM2.5,PM10,NO2,CO,O3,SO2
Chennai,7/26/2024,343,390,417,95.1740788,0.888495741,72.11899905,32.30101954
Chennai,7/27/2024,338,359,348,30.19322581,1.038313472,192.7043849,39.63389737
Chennai,7/28/2024,131,142,142,35.67199081,0.554501067,159.5254019,7.537183423
Chennai,7/29/2024,164,203,181,69.2009902,1.922313355,186.9071552,40.52206965
Chennai,7/30/2024,275,321,340,59.28544906,1.316918257,59.2953425,8.809193911
Chennai,7/31/2024,196,234,250,23.3769894,0.966701608,103.547943,6.648336392
Chennai,8/1/2024,433,466,443,46.41883675,0.847995583,46.45590504,7.754749616
Chennai,8/2/2024,287,256,267,77.356571,1.926535799,97.20424643,15.72922305
Chennai,8/3/2024,245,288,277,73.35430003,1.89677972,87.69617479,34.78864278
Chennai,8/4/2024,313,343,343,32.97091909,1.383723721,113.089336,15.48700827
Chennai,8/5/2024,177,216,217,76.19686352,1.361204085,31.54354815,37.42773308
Chennai,8/6/2024,488,449,429,92.78838407,0.204797522,165.9218965,6.696382569
Chennai,8/7/2024,68,101,126,23.32907188,1.517996244,11.58739379,12.58695718
Chennai,8/8/2024,397,389,374,66.74033041,1.495116858,80.51015731,37.40457445
Chennai,8/9/2024,58,80,76,58.10990903,1.382746783,89.31517394,37.88055552
Chennai,8/10/2024,172,154,124,49.99169765,1.893592223,19.08937438,43.25773753
Chennai,8/11/2024,226,257,227,99.12002812,0.497872757,12.23817649,49.88403226
Chennai,8/12/2024,374,378,387,25.84357139,1.594399185,69.38329392,46.14987783
Chennai,8/13/2024,430,436,444,26.91132299,1.287111258,73.92556685,14.50437164
Chennai,8/14/2024,284,286,303,91.17244971,0.854655084,56.60306795,25.17835285
Chennai,8/15/2024,193,218,204,93.36519657,1.927099388,46.00312772,35.43752201
Chennai,8/16/2024,317,307,279,72.15604679,1.075525545,133.6152394,45.03593357
Chennai,8/17/2024,259,258,256,77.56021129,1.028349359,124.6122058,19.65115096
Chennai,8/18/2024,116,134,117,89.45035297,1.851892724,29.8602987,10.79362413
Chennai,8/19/2024,460,463,442,50.50218156,0.732111341,93.27673553,16.82119894
Chennai,8/20/2024,366,401,387,56.31140046,0.480293001,70.72199099,31.63135584
Chennai,8/21/2024,425,424,446,90.14226166,1.181634628,164.2627318,41.35721135
Chennai,8/22/2024,317,270,292,70.24468813,1.006284639,132.0328511,6.726269965
Chennai,8/23/2024,265,283,257,55.03225243,0.779275324,62.71107961,33.92609226
Chennai,8/24/2024,371,330,315,47.36472279,1.553269777,43.17607423,19.50171772
Chennai,8/25/2024,249,241,228,56.58668456,1.197966455,152.3699175,48.41107155
Chennai,8/26/2024,126,76,68,93.65551348,0.427648139,120.1301671,29.99862806
Chennai,8/27/2024,244,286,285,79.12804406,1.519726826,69.22363108,18.78076604
Chennai,8/28/2024,498,476,455,76.45161494,0.368890285,177.669337,31.20779788
Chennai,8/29/2024,474,513,498,40.95816727,0.626790991,199.3698228,38.7855604
Chennai,8/30/2024,140,176,159,72.53448214,1.611994789,74.64108531,5.293643469
Chennai,8/31/2024,260,304,304,18.27860596,0.720709143,93.06268942,17.57612486
Chennai,9/1/2024,379,423,429,23.01217392,1.420990961,37.00676218,33.78988407
Chennai,9/2/2024,484,483,512,93.77495778,0.110163079,152.1653732,45.63727939
Chennai,9/3/2024,89,76,93,47.93988234,1.444317332,97.91068802,41.29231757
Chennai,9/4/2024,135,152,132,10.071056,1.639266172,26.63916697,33.52324184
Chennai,9/5/2024,139,147,135,69.87455526,0.249527296,124.7134773,12.37692744
Chennai,9/6/2024,272,272,273,43.96488625,0.945036207,18.82239454,5.617993464
Chennai,9/7/2024,347,361,366,24.24547456,1.407423552,34.35573383,24.14104233
Chennai,9/8/2024,466,457,472,33.58315041,1.775262882,179.4458402,13.83985919
Chennai,9/9/2024,64,61,38,61.9454464,1.878856737,174.6713562,49.21605153
Chennai,9/10/2024,483,464,455,44.02224545,0.295597675,146.6143359,27.67499586
Chennai,9/11/2024,78,49,19,36.86931334,1.855111949,53.66320487,38.72823868
Chennai,9/12/2024,150,170,185,90.75686462,1.0846148,96.54532209,6.387107841
Chennai,9/13/2024,330,323,352,35.81341725,0.657901544,85.92371721,43.35936879
Chennai,9/14/2024,446,416,386,45.27709662,0.600850336,191.3816305,32.16115612
Chennai,9/15/2024,396,397,407,10.06451728,1.880021517,41.25982075,15.51111954
Chennai,9/16/2024,303,349,334,82.05975474,0.962350378,137.4026962,19.325841
Chennai,9/17/2024,374,354,351,32.28553785,1.062267116,170.4364452,15.76504461
Chennai,9/18/2024,280,289,276,48.83573079,0.536844905,108.0297169,16.4072189
Chennai,9/19/2024,402,390,402,61.01254945,0.773405585,82.41790759,23.53335274
Chennai,9/20/2024,411,414,436,86.92665567,1.86620788,45.00178087,24.65870165
Chennai,9/21/2024,373,347,364,28.0422143,0.885584957,49.17851602,44.44522209
Chennai,9/22/2024,240,236,206,28.67224943,1.821115365,169.3243493,26.19876783
Chennai,9/23/2024,154,165,169,49.55570024,0.227757205,98.290999,41.93311284
Chennai,9/24/2024,433,433,456,54.46105035,0.32507724,12.59157071,18.6448796
Chennai,9/25/2024,282,238,222,85.28971521,1.073370686,35.69582634,30.69462071
Chennai,9/26/2024,232,258,267,22.27339945,0.473708261,20.51315356,13.91588338
Chennai,9/27/2024,430,435,448,46.20472907,0.811833516,44.75771104,24.35249053
Chennai,9/28/2024,373,395,371,63.97339721,1.575325074,152.3399864,19.79484294
Chennai,9/29/2024,450,465,449,58.92360174,1.342178054,83.53950227,34.12500275
Chennai,9/30/2024,293,248,255,77.20038683,0.278261558,107.3909416,30.38876563
Chennai,10/1/2024,254,238,223,44.54121303,1.895437421,101.5426541,30.70462593
Chennai,10/2/2024,290,266,290,16.76818259,1.444789559,101.7722526,45.34269129
Chennai,10/3/2024,407,365,346,33.19260834,1.781360819,119.6338763,14.95164245
Chennai,10/4/2024,104,140,122,53.07803835,0.184856311,68.81626729,18.15363709
Chennai,10/5/2024,264,305,321,82.51078411,1.371448939,149.1638772,24.44959344
Chennai,10/6/2024,184,134,152,32.03198857,1.393107877,33.04032974,10.11928815
Chennai,10/7/2024,293,339,315,74.0864793,0.439056281,25.121748,47.31786653
Chennai,10/8/2024,85,101,71,19.52203235,1.294233659,28.05764572,9.272914134
Chennai,10/9/2024,405,423,415,63.70506911,0.740683867,59.87663481,10.48501454
Chennai,10/10/2024,176,202,200,99.84002055,1.788800772,19.18163768,30.34651297
Chennai,10/11/2024,231,221,239,23.05950161,1.818324156,194.0751239,49.63517858
Chennai,10/12/2024,360,328,326,41.1157227,0.425656793,25.00631388,36.19838608
Chennai,10/13/2024,87,39,46,57.68281514,1.371761866,167.9990459,11.76397801
Chennai,10/14/2024,299,310,286,62.78135611,0.596365752,196.5620112,45.40541471
Chennai,10/15/2024,349,303,327,34.74060924,0.162319761,89.86372395,45.27950131
Chennai,10/16/2024,271,273,272,11.70348765,0.168196227,183.8229831,20.84074621
Chennai,10/17/2024,378,368,379,34.34696022,1.628979369,126.9432823,38.92012705
Chennai,10/18/2024,460,417,418,49.48045271,1.585803469,158.9509784,25.39677976
Chennai,10/19/2024,487,444,442,22.32840001,1.405046338,183.5269452,32.38624196
Chennai,10/20/2024,227,217,188,34.58436583,0.498086526,96.51246246,45.87968965
Chennai,10/21/2024,261,235,234,37.31466086,0.756153558,198.3007367,9.587864731
Chennai,10/22/2024,328,333,354,78.08847251,0.588994371,141.766869,6.787004341
Chennai,10/23/2024,127,80,98,67.30236229,0.520351858,138.6440054,39.75081242
Chennai,10/24/2024,499,454,454,34.48023164,1.473592506,49.17744506,16.24342082
Chennai,10/25/2024,465,434,413,46.94543392,0.537160535,87.15560519,42.17978191
Chennai,10/26/2024,110,131,107,82.54870732,0.771607203,132.019831,16.05342083
Chennai,10/27/2024,270,308,298,18.90717611,0.615624651,172.4707902,20.59111792
Chennai,10/28/2024,61,17,3,51.12449649,1.890100042,178.6932764,9.601892645
Chennai,10/29/2024,82,93,99,73.67705371,0.159232327,175.3373712,11.23936381
Chennai,10/30/2024,298,330,324,73.52942002,1.83211351,133.9720984,39.82103369
Chennai,10/31/2024,484,503,480,31.10356061,1.013231254,114.8474594,33.42986796
Chennai,11/1/2024,229,182,198,25.27826484,1.934741032,12.82266328,26.65065613
Chennai,11/2/2024,98,63,49,28.83896344,0.557668321,34.68077286,37.19462915
Chennai,11/3/2024,115,127,119,35.4248854,1.154803487,148.7790904,28.97943956
Chennai,11/4/2024,91,133,159,38.2403929,0.369504355,50.62223003,9.748114088
Chennai,11/5/2024,341,338,358,95.55457344,1.486388986,19.88870936,44.79103283
Chennai,11/6/2024,455,481,466,30.73085489,1.165912989,35.55312023,19.40837987
Chennai,11/7/2024,308,309,288,27.19466818,0.937434393,121.1037936,41.73025333
Chennai,11/8/2024,299,324,307,44.75403267,1.913354114,183.022173,48.30353371
Chennai,11/9/2024,362,411,382,66.39927752,1.401069001,33.83393905,40.39173654
Chennai,11/10/2024,91,121,136,46.74137674,0.632880126,148.9095668,15.89825505
Chennai,11/11/2024,449,452,446,81.45040256,1.979747212,139.0400857,49.32276424
Chennai,11/12/2024,373,347,348,19.70679381,0.59837937,169.3887008,6.45454694
Chennai,11/13/2024,403,361,342,64.77144339,1.944718952,80.98507531,35.66572756
Chennai,11/14/2024,182,190,163,65.41534481,1.412807596,86.78820204,44.39170685
Chennai,11/15/2024,174,184,204,13.25865353,1.147168539,144.6493593,10.14971736
Chennai,11/16/2024,428,433,461,38.88418945,0.579280384,111.5018779,42.07107875
Chennai,11/17/2024,409,406,407,81.55655931,0.444375486,145.2815126,22.32314252
Chennai,11/18/2024,220,185,213,96.65063272,0.340646158,89.91974501,26.64237236
Chennai,11/19/2024,224,267,275,11.75523828,1.630839106,30.55218363,49.40135582
Chennai,11/20/2024,370,387,384,82.23046733,1.024144093,66.70562562,33.71417266
Chennai,11/21/2024,183,133,110,27.8227852,0.354827283,20.71625797,44.07336582
Chennai,11/22/2024,241,273,271,99.6222131,0.648738943,38.36092241,15.84483161
Chennai,11/23/2024,302,312,339,39.72769188,0.137478918,35.68478029,36.28384069
Chennai,11/24/2024,259,270,265,44.00171415,0.701700276,138.6877523,18.03122171
Chennai,11/25/2024,265,294,274,71.52331827,0.105400092,186.8706474,9.991410389
Chennai,11/26/2024,251,290,305,49.17076462,1.899000848,98.84190021,44.37227325
Chennai,11/27/2024,177,210,186,78.46833775,0.130092335,115.9839239,22.07576213
Chennai,11/28/2024,261,236,253,71.9780547,1.959442755,148.0548431,46.79282162
Chennai,11/29/2024,487,470,446,32.42833935,0.749544643,41.96948442,31.17430997
Chennai,11/30/2024,108,136,127,48.10480742,0.108558514,69.52244212,28.70416795
Chennai,12/1/2024,302,344,345,59.32193475,1.435202769,160.6136471,33.31029104
Chennai,12/2/2024,323,371,357,39.5262716,1.354734993,148.778613,25.39677575
Chennai,12/3/2024,448,466,438,29.45222311,1.222656654,183.5091327,40.90110675
Chennai,12/4/2024,429,406,435,74.4533901,0.488053379,56.9689726,49.82399273
Chennai,12/5/2024,353,342,328,98.29265402,1.266045142,160.7721064,8.851979877
Chennai,12/6/2024,208,216,243,91.13550575,0.1660059,70.77711957,31.84960514
Chennai,12/7/2024,453,450,460,72.64282663,0.750702916,30.51286514,8.134064049
Chennai,12/8/2024,251,293,271,68.43059016,0.410736805,16.39344745,11.34993417
Chennai,12/9/2024,286,332,335,40.20014815,1.954438299,175.9755595,19.82201302
Chennai,12/10/2024,163,123,104,91.29710146,1.377329776,180.5304383,25.1222227
Chennai,12/11/2024,69,68,73,16.38245723,0.459785664,156.5513972,42.8647892
Chennai,12/12/2024,404,393,416,12.55037053,1.674207493,159.7722896,16.65658148
Chennai,12/13/2024,177,212,228,21.22277024,1.213795516,155.2085781,49.69193466
Chennai,12/14/2024,257,237,257,55.76850023,1.005832363,61.42817513,6.312680086
Chennai,12/15/2024,195,211,238,93.68726505,0.824689153,24.94579108,12.73431661
Chennai,12/16/2024,112,152,173,21.78381269,1.422820729,49.15401819,24.85533511
Chennai,12/17/2024,143,175,197,21.33465769,1.815885263,174.2038144,25.9062244
Chennai,12/18/2024,111,130,104,82.27680781,0.920429691,159.303612,25.81055677
Chennai,12/19/2024,121,158,138,40.18044145,1.255122767,119.3991901,12.36308001
Chennai,12/20/2024,222,262,247,52.09824079,1.939337756,153.0673767,41.50231717
Chennai,12/21/2024,157,178,154,18.82520637,0.928972705,192.8375668,42.53623972
Chennai,12/22/2024,123,153,134,85.0039862,0.76125123,179.5090542,26.17129939
Chennai,12/23/2024,108,146,172,83.1423739,0.351947582,54.3452912,25.40167725
Chennai,12/24/2024,262,215,218,68.57224211,1.938938467,173.9644952,25.19742619
Chennai,12/25/2024,484,498,496,49.33303529,0.854089847,151.2734112,31.13317129
Chennai,12/26/2024,207,254,265,34.96120856,1.05043981,40.51459782,20.33084406
Chennai,12/27/2024,126,120,113,69.66156271,1.719823608,59.00850629,27.11814016
Chennai,12/28/2024,221,262,244,63.55417104,0.27137183,125.1428505,9.033429799
Chennai,12/29/2024,68,100,105,25.80401257,0.222618179,119.755673,21.10159759
Chennai,12/30/2024,270,243,260,96.11521008,1.048168729,186.9916593,31.24998095
Chennai,12/31/2024,63,41,62,86.57006413,0.905468017,22.62989474,5.071309001
Bangalore,1/1/2024,236,186,159,98.25833976,0.765517504,95.91475848,11.00819981
Bangalore,1/2/2024,357,314,326,78.46343254,0.384739318,118.6474665,16.41391135
Bangalore,1/3/2024,145,120,136,47.71789783,1.588302091,60.98456034,36.40873059
Bangalore,1/4/2024,126,107,92,21.7291552,0.478256394,121.6636134,7.881958574
Bangalore,1/5/2024,473,454,447,47.79448168,0.464488618,73.42483322,37.74678665
Bangalore,1/6/2024,261,289,285,28.61533996,1.342643848,89.0812359,13.08466801
Bangalore,1/7/2024,274,269,252,87.28048494,0.323204208,159.2766544,35.30825541
Bangalore,1/8/2024,393,391,411,49.739256,1.895471093,36.90615662,33.92750259
Bangalore,1/9/2024,468,505,507,28.33984308,1.511507747,140.2645826,39.14999826
Bangalore,1/10/2024,231,194,222,95.79880724,0.292068329,68.68098221,32.51106559
Bangalore,1/11/2024,164,119,143,29.81163198,0.63568008,94.28394325,12.69961153
Bangalore,1/12/2024,281,289,287,70.93957296,1.092888358,158.5709972,12.00415967
Bangalore,1/13/2024,78,113,127,32.31392048,1.862803811,187.1054439,37.42638887
Bangalore,1/14/2024,221,241,218,56.24882513,0.540007683,44.43142829,41.46364846
Bangalore,1/15/2024,473,515,511,35.87950355,0.73286555,91.04368274,11.26835102
Bangalore,1/16/2024,498,450,463,59.87158446,1.25657359,186.1278102,34.93040802
Bangalore,1/17/2024,172,180,155,10.03692605,1.232747072,184.0291708,17.95703423
Bangalore,1/18/2024,390,390,409,50.68796593,1.728666612,19.19521757,11.68328409
Bangalore,1/19/2024,430,436,426,93.09695574,0.968901559,170.7768346,25.35455649
Bangalore,1/20/2024,111,145,151,48.37654508,1.121092183,14.27582221,24.98508523
Bangalore,1/21/2024,53,23,23,65.97229792,1.940413464,28.03250286,22.55072273
Bangalore,1/22/2024,92,82,88,58.72018444,0.71540155,35.88760737,44.94033823
Bangalore,1/23/2024,133,116,97,69.55239715,1.652219606,34.23952909,43.66997689
Bangalore,1/24/2024,281,237,242,56.22700455,1.625786497,80.99355631,22.46546555
Bangalore,1/25/2024,477,441,439,18.19326835,1.331597437,88.50695097,23.25287256
Bangalore,1/26/2024,64,76,49,79.48286074,1.67360424,42.40077398,45.38385725
Bangalore,1/27/2024,230,236,261,81.28401319,0.656208942,25.04541773,26.95202768
Bangalore,1/28/2024,182,206,216,95.73779177,0.943577607,43.19463249,13.93927937
Bangalore,1/29/2024,244,214,189,70.98500639,0.428358098,75.45611974,7.769436536
Bangalore,1/30/2024,75,106,94,38.14143985,0.30123981,13.54285142,41.20887638
Bangalore,1/31/2024,360,332,335,78.65191476,1.074846715,137.4419681,43.13097743
Bangalore,2/1/2024,308,261,254,91.65188505,1.506594759,113.1398611,28.83400372
Bangalore,2/2/2024,58,24,47,46.24404847,0.102575497,104.4469688,38.87640475
Bangalore,2/3/2024,79,38,15,50.63923205,0.875238173,140.6183128,16.24403594
Bangalore,2/4/2024,379,348,358,47.63184398,1.83092983,198.7011104,9.774142248
Bangalore,2/5/2024,495,522,499,98.30180761,1.542153291,107.1813989,33.98118967
Bangalore,2/6/2024,302,252,281,26.19996549,1.054840453,171.199368,5.918072481
Bangalore,2/7/2024,83,128,126,41.09150363,0.593260188,91.79378085,26.0258605
Bangalore,2/8/2024,283,254,252,13.13192799,0.87757419,64.94669887,41.40399873
Bangalore,2/9/2024,244,276,255,55.43873336,1.785502374,78.04750843,22.03890725
Bangalore,2/10/2024,273,226,208,59.81412432,1.043157951,68.14018498,46.72429092
Bangalore,2/11/2024,50,59,86,29.23630192,0.474211897,88.42408085,15.25002537
Bangalore,2/12/2024,127,174,177,49.66892213,1.010044067,180.4288749,22.76603458
Bangalore,2/13/2024,315,330,334,97.64024509,0.11557681,180.7749212,46.90042034
Bangalore,2/14/2024,59,75,82,25.45307529,1.342152556,14.83981143,7.862404828
Bangalore,2/15/2024,75,34,50,54.78845991,0.50693488,21.41390199,19.64765022
Bangalore,2/16/2024,123,91,88,23.35615268,0.857798683,181.8362729,49.95046792
Bangalore,2/17/2024,92,52,69,64.5594978,0.740151635,121.2423283,19.20441321
Bangalore,2/18/2024,424,412,415,57.13826469,0.146512505,160.2335517,5.535402451
Bangalore,2/19/2024,205,228,219,64.51835404,1.929453939,121.9994526,26.20276517
Bangalore,2/20/2024,276,306,303,41.48652125,1.292261693,159.0375422,34.16660344
Bangalore,2/21/2024,157,143,125,76.96445061,1.056116494,22.88131521,37.56113152
Bangalore,2/22/2024,275,284,287,69.77131654,0.910524612,178.9326776,43.03515012
Bangalore,2/23/2024,82,75,72,89.50147309,1.041862319,69.51764069,38.91497621
Bangalore,2/24/2024,336,382,381,87.91545134,1.476402447,86.724091,14.66350261
Bangalore,2/25/2024,201,210,190,25.84803591,1.512332536,57.8932785,25.43753616
Bangalore,2/26/2024,377,399,375,53.26031011,0.951191364,32.94810926,24.17518755
Bangalore,2/27/2024,160,201,205,47.68830914,0.920503015,20.24719074,28.24459297
Bangalore,2/28/2024,369,370,375,19.34554475,0.334787732,29.19536683,32.4368688
Bangalore,2/29/2024,497,527,510,84.88852625,0.786406138,50.53898293,22.32728056
Bangalore,3/1/2024,240,214,205,54.26883635,0.137260012,137.5599217,28.54211674
Bangalore,3/2/2024,426,401,413,82.36983215,1.604725927,34.16442595,22.93516509
Bangalore,3/3/2024,450,446,436,86.17916587,1.031848274,17.0398788,29.08637306
Bangalore,3/4/2024,55,57,42,97.63229214,0.538213416,156.8460479,20.25364668
Bangalore,3/5/2024,411,454,475,38.75693066,0.410754573,92.81118831,25.35235305
Bangalore,3/6/2024,328,312,312,17.89956227,1.369543258,180.2042993,7.600468866
Bangalore,3/7/2024,407,452,473,39.11389855,0.143978867,105.0633946,26.7624053
Bangalore,3/8/2024,107,149,147,78.72537691,0.59070228,101.349372,49.64071862
Bangalore,3/9/2024,159,180,173,35.37994174,0.515709268,109.1676432,11.99044861
Bangalore,3/10/2024,257,251,227,46.17567322,1.706915269,75.79054965,34.45795371
Bangalore,3/11/2024,349,318,340,78.34858345,0.696683606,97.32391443,15.65658174
Bangalore,3/12/2024,73,108,83,21.44642083,0.237461929,176.9208423,18.58255974
Bangalore,3/13/2024,252,233,247,58.08223996,1.699668282,120.8501829,7.770050492
Bangalore,3/14/2024,233,209,216,56.03825748,1.892773913,17.95727483,27.63807452
Bangalore,3/15/2024,422,401,423,14.42426713,1.189649211,172.1896864,15.88674777
Bangalore,3/16/2024,74,89,94,75.92091662,1.87291512,134.8675557,24.75631598
Bangalore,3/17/2024,198,157,163,57.30214367,1.043625904,37.39188501,46.4122566
Bangalore,3/18/2024,95,52,76,47.80650657,1.255119635,29.90488193,25.44025207
Bangalore,3/19/2024,300,275,284,80.55276264,1.665941999,147.4857932,42.47074506
Bangalore,3/20/2024,377,329,326,68.41725418,0.765449567,184.248716,11.028869
Bangalore,3/21/2024,224,178,186,93.21859949,0.313757853,28.02800373,19.98534349
Bangalore,3/22/2024,144,188,170,83.56712097,1.873127617,188.2887041,46.13704077
Bangalore,3/23/2024,384,349,362,72.07313814,1.477254622,142.6422156,18.99378596
Bangalore,3/24/2024,361,374,347,45.59320252,0.431835124,171.270338,18.4187695
Bangalore,3/25/2024,421,379,389,14.66938698,1.890244067,110.1729359,19.62759395
Bangalore,3/26/2024,435,397,425,11.84604427,0.790760495,110.9823262,44.23398106
Bangalore,3/27/2024,334,291,272,59.83554083,1.974186635,149.1352078,39.96258748
Bangalore,3/28/2024,319,274,285,11.75703136,1.67831025,37.37975298,48.86052849
Bangalore,3/29/2024,317,279,267,19.94352652,1.73799774,169.4465451,34.38467292
Bangalore,3/30/2024,215,207,225,10.53353938,1.225637435,171.0071656,21.06049492
Bangalore,3/31/2024,445,407,412,75.43940042,0.3038723,49.14922644,11.63983311
Bangalore,4/1/2024,229,218,195,90.41811251,0.839606154,69.54018722,25.80626513
Bangalore,4/2/2024,237,243,247,38.2946537,1.639238313,60.57009335,14.68042687
Bangalore,4/3/2024,182,226,208,32.1175281,1.196222385,62.1634711,42.08425207
Bangalore,4/4/2024,329,376,352,79.6126616,1.762729886,15.05448708,30.28916037
Bangalore,4/5/2024,497,496,507,86.78556808,0.602734513,108.7053524,25.27414426
Bangalore,4/6/2024,299,301,295,79.76448357,1.62690678,111.0041423,13.40513632
Bangalore,4/7/2024,199,235,253,71.05773265,1.254647312,84.85578749,16.93908981
Bangalore,4/8/2024,338,387,416,74.8390332,1.323164155,73.23548861,38.9692638
Bangalore,4/9/2024,266,295,274,59.80849307,0.121640369,142.3363649,21.9218806
Bangalore,4/10/2024,221,266,285,56.13243642,0.971450123,132.0407337,35.59149012
Bangalore,4/11/2024,181,217,214,36.6458959,1.078366041,41.42038085,48.99707658
Bangalore,4/12/2024,446,447,474,14.25920771,0.178332847,57.65168367,36.03657391
Bangalore,4/13/2024,256,239,214,40.65183437,0.672202138,119.8636594,27.41583534
Bangalore,4/14/2024,264,246,253,93.47531962,0.970738111,135.2946752,46.15059429
Bangalore,4/15/2024,460,479,507,65.51351959,1.23741064,65.58268141,35.77520096
Bangalore,4/16/2024,452,452,449,53.64930561,0.680595273,108.3513978,22.18811086
Bangalore,4/17/2024,245,232,208,21.25704041,0.178848678,63.48682795,15.99051652
Bangalore,4/18/2024,68,26,15,56.85134899,0.84436631,119.6532313,36.60878877
Bangalore,4/19/2024,445,404,374,23.07574088,0.700955463,195.4534113,16.55742086
Bangalore,4/20/2024,221,179,151,54.08452545,1.083121864,92.14763851,49.62647575
Bangalore,4/21/2024,313,272,289,59.24148783,0.177491526,69.85157229,30.89972785
Bangalore,4/22/2024,130,97,98,30.55200528,0.518208677,48.22286375,46.51245033
Bangalore,4/23/2024,102,139,136,76.32966806,0.438238616,166.6894355,17.42533846
Bangalore,4/24/2024,157,153,181,21.86293361,1.784520233,152.8191557,24.02907841
Bangalore,4/25/2024,391,404,397,76.67018804,1.589955641,155.0241861,37.51752762
Bangalore,4/26/2024,426,388,380,77.12778145,1.609893093,152.0712509,24.85022738
Bangalore,4/27/2024,438,464,487,98.19229895,0.529174685,126.3101452,24.48378724
Bangalore,4/28/2024,195,165,188,64.12696498,1.76026146,32.76670415,25.29901794
Bangalore,4/29/2024,106,78,69,44.03767146,1.195170548,160.480594,19.59411487
Bangalore,4/30/2024,347,319,294,41.58298855,1.868005609,161.9388986,24.47607026
Bangalore,5/1/2024,170,179,203,73.39176608,1.625254776,55.39189218,6.88197307
Bangalore,5/2/2024,460,457,450,64.2526779,1.973383987,188.1752663,43.79688312
Bangalore,5/3/2024,307,350,349,69.16998945,1.800626774,84.66064535,48.27931153
Bangalore,5/4/2024,187,195,190,73.88242419,1.906124825,56.47709207,38.57589402
Bangalore,5/5/2024,456,451,472,32.70510636,1.214789902,161.2234971,26.3785541
Bangalore,5/6/2024,353,331,327,65.56188259,0.869330547,47.69078257,48.27382215
Bangalore,5/7/2024,419,389,382,66.96404924,0.897753706,106.5511202,7.833713393
Bangalore,5/8/2024,307,322,330,58.9122883,1.04459225,35.60929913,27.32339653
Bangalore,5/9/2024,222,246,257,28.94155729,0.704684495,55.61323409,30.06162961
Bangalore,5/10/2024,451,478,466,40.01611183,0.516043242,104.3444646,17.46490183
Bangalore,5/11/2024,428,449,419,21.88601297,0.60520096,93.30357054,6.363195192
Bangalore,5/12/2024,111,77,83,64.12236466,1.137494871,122.1595027,47.05933787
Bangalore,5/13/2024,446,443,415,48.63904891,0.874981361,31.64960119,35.42638049
Bangalore,5/14/2024,83,41,66,75.5623851,0.100100371,191.2449527,41.63939452
Bangalore,5/15/2024,96,49,54,59.9137197,1.702038049,101.3862467,14.27106756
Bangalore,5/16/2024,297,258,279,23.77383374,1.060613079,88.50864231,44.45791393
Bangalore,5/17/2024,341,304,329,52.87044641,1.872407821,24.45609809,27.55038654
Bangalore,5/18/2024,431,466,454,43.78396185,0.559011501,115.4247142,40.82836768
Bangalore,5/19/2024,433,481,501,12.11131195,0.725891649,112.0049614,45.98577187
Bangalore,5/20/2024,217,220,234,67.108144,1.112152082,84.5799777,18.11229737
Bangalore,5/21/2024,469,472,484,93.46297685,0.864961733,179.1574859,22.27770024
Bangalore,5/22/2024,346,320,331,18.86835405,1.539178794,52.47028624,7.505276673
Bangalore,5/23/2024,156,145,120,66.26314826,0.743422216,34.03124877,23.65164407
Bangalore,5/24/2024,419,381,372,72.87720305,1.437478224,103.5791523,46.16987676
Bangalore,5/25/2024,493,479,469,58.09470078,1.681957125,86.34954028,37.26388731
Bangalore,5/26/2024,160,138,154,82.64727734,1.539064177,77.81808661,49.52839818
Bangalore,5/27/2024,409,445,443,55.62371045,1.406040834,130.3238616,41.48243028
Bangalore,5/28/2024,177,209,189,60.99076029,1.918895865,70.45102138,14.88285705
Bangalore,5/29/2024,121,139,115,69.7334031,0.824090976,146.6993439,20.12744024
Bangalore,5/30/2024,97,63,79,99.70053477,1.797206609,107.5423228,42.13945782
Bangalore,5/31/2024,367,364,343,85.68314594,1.322990548,125.7677066,26.03107797
Bangalore,6/1/2024,304,353,372,56.08210502,1.142799336,112.2820107,30.42832062
Bangalore,6/2/2024,384,390,364,88.81453329,1.622691941,189.2513404,9.432258876
Bangalore,6/3/2024,85,67,67,33.27848759,0.747244647,22.17607164,13.07751172
Bangalore,6/4/2024,433,408,379,75.85984855,0.412994617,76.75762758,16.9189816
Bangalore,6/5/2024,343,388,368,59.95051051,1.817963294,124.4120662,27.18581938
Bangalore,6/6/2024,368,398,375,68.36807431,1.478240243,49.8355752,44.81037432
Bangalore,6/7/2024,371,325,312,51.61256057,0.241229948,195.7001215,42.96141255
Bangalore,6/8/2024,355,318,325,82.87068323,1.42178756,155.4990156,24.8540496
Bangalore,6/9/2024,334,340,346,29.01366252,1.302086366,195.4426459,18.97704371
Bangalore,6/10/2024,159,151,124,72.44926198,1.779993968,99.7021814,22.23091977
Bangalore,6/11/2024,225,217,213,77.71622083,1.741416301,133.7275653,43.53283076
Bangalore,6/12/2024,417,441,436,30.55680654,1.662201195,66.16443273,36.74132109
Bangalore,6/13/2024,378,387,415,24.63869964,1.723257367,140.4858812,28.40372074
Bangalore,6/14/2024,260,234,241,73.83674232,0.195068089,23.18510984,41.12056232
Bangalore,6/15/2024,115,78,100,81.22174513,1.204596459,158.3492418,13.62980562
Bangalore,6/16/2024,416,442,423,16.79990444,0.568708017,142.1106004,23.42515719
Bangalore,6/17/2024,259,308,326,26.04356033,1.974250679,145.8645098,32.65885036
Bangalore,6/18/2024,120,76,53,83.1481168,1.363120083,74.43485494,8.172723001
